Target,Var_4,Var_5,Var_6,Var_7,Var_10,Var_12,Var_13,Var_16,Var_17,Var_18,Var_19,Var_20,Var_21,Var_22,Var_23,Var_24,Var_25,Var_26,Var_29,Var_30,Var_31,Var_32,Var_33,Var_34,Var_40,Var_41,Var_42,Var_46,Var_2_1,Var_2_2,Var_2_3,Var_2_4,Var_2_6,Var_2_8,Var_2_L,Var_2_U,Var_3_Y,Var_9_MISSING,Var_9_P,Var_9_R,Var_11_N,Var_11_Y,Var_14_N,Var_14_Y,Var_15_Y,Var_35_Y,Var_36_1,Var_36_2,Var_36_3,Var_36_4,Var_36_6,Var_36_8,Var_36_D,Var_36_L,Var_36_U,Var_36_X,Var_37_Y,Var_44_Y,Var_45_Y,Var_48_Y,Var_49_Y,Var_50_N,Var_50_Y
0,0.0,15,21.0,4,1.0,47.0,1,0.0,0.0,354,508,1.0,201.0,0.0,2000,2000,42.0,21,,2000.0,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,4350.0,0,,12,259.0,4.0,0,,5250.0,434,0,1.0,401.0,0.0,1500,1500,22.0,13,,1800.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,3,,23,54.0,,1,,0.0,2200,1985,1.0,205.0,6.0,4000,1476,13.0,21,800.0,3000.0,2,0,,0,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2500.0,11,,50,313.0,14.0,2,0.0,1500.0,3275,1986,5.0,1103.0,9.0,5000,1600,14.0,54,,2000.0,1,0,,4,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0.0,2,9.0,86,0.0,35.0,4,0.0,0.0,100,0,1.0,0.0,10.0,2300,1600,14.0,61,,,0,0,,1,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,5500.0,0,,121,7.0,15.0,0,,7250.0,715,0,1.0,,0.0,20000,20000,14.0,48,800.0,10000.0,0,0,,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,,22,,64,0.0,5.0,2,,,2880,3280,5.0,,8.0,0,950,,63,,,0,0,,10,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,,164,0.0,4.0,0,,6500.0,500,454,2.0,500.0,17.0,4000,1700,1.0,39,,5700.0,2,0,,2,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1500.0,4,,34,0.0,13.0,0,,0.0,0,0,1.0,,0.0,0,1418,32.0,50,,,9,0,1.0,4,,2.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,4,,58,7.0,0.0,0,,1500.0,247,0,2.0,,0.0,2250,2250,,9,,,0,0,,4,,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,,15,0.0,0.0,0,,0.0,265,0,1.0,1.0,1.0,1500,3400,36.0,42,,,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2500.0,0,,68,995.0,28.0,0,,3500.0,1008,0,5.0,806.0,1.0,1700,1700,33.0,75,750.0,1700.0,0,0,,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,5,,238,0.0,2.0,2,0.0,,817,2046,1.0,,15.0,3000,3000,,56,,3000.0,0,0,,9,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3500.0,7,,0,20.0,0.0,0,,0.0,0,7525,1.0,809.0,,1750,2000,26.0,43,,,1,0,,5,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,9,,231,224.0,5.0,1,0.0,0.0,1540,2901,1.0,600.0,5.0,1000,1890,36.0,213,,1890.0,0,0,,3,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,,3,,0,0.0,1.0,0,0.0,,0,0,3.0,,,0,1496,,29,,,3,0,,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,900.0,15,,158,49.0,0.0,0,0.0,1000.0,2069,2453,1.0,603.0,1.0,2500,2500,10.0,104,1000.0,2500.0,0,0,,11,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,3,,74,0.0,1.0,1,,,0,0,,,0.0,0,1154,,0,,,0,0,,2,,,,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,6,,72,767.0,2.0,0,0.0,750.0,403,981,1.0,,14.0,0,1900,32.0,73,1000.0,,1,0,,5,,35.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,,2,,0,0.0,0.0,0,0.0,,0,70,1.0,108.0,,0,1603,36.0,0,,2250.0,0,0,,4,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,7,12.0,0,0.0,3.0,0,0.0,0.0,0,0,2.0,,,1485,1600,,78,,3500.0,5,0,,12,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,5000.0,1,,53,150.0,4.0,0,0.0,5500.0,1000,0,5.0,710.0,1.0,2500,2900,31.0,53,,2900.0,0,0,,3,,6.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,2,,128,23.0,43.0,1,0.0,5000.0,1003,0,1.0,1117.0,2.0,2100,2100,36.0,41,2000.0,2500.0,1,61605,,0,,22.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,3700.0,2,,193,36.0,4.0,0,0.0,6000.0,250,1066,1.0,516.0,1.0,2200,2250,36.0,100,1050.0,2250.0,1,0,,4,,16.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,2000.0,1,,49,29393.0,,0,0.0,2600.0,0,0,1.0,1102.0,0.0,3000,1600,14.0,16,500.0,2500.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.0,1,,79,12.0,10.0,0,0.0,1000.0,1059,1466,4.0,504.0,7.0,2750,1605,14.0,82,1200.0,1605.0,1,0,,2,,17.0,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,2,,42,2.0,1.0,0,,2500.0,0,0,2.0,205.0,0.0,1350,1350,1.0,0,1000.0,3000.0,0,0,,1,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,,9,1.0,1.0,0,,1500.0,624,0,1.0,1000.0,4.0,1500,1500,33.0,9,,,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2250.0,0,,69,0.0,2.0,0,,2650.0,745,75,1.0,407.0,0.0,1500,1450,32.0,20,,2000.0,1,0,,3,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,,0,,0,0.0,1.0,0,,,0,0,,,,0,1172,,0,,,0,0,,5,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,21,3.0,3,837.0,,3,0.0,2000.0,2,2007,1.0,302.0,1.0,4082,4082,9.0,38,2000.0,4082.0,0,0,,0,,3.0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,,2,,39,0.0,3.0,0,0.0,,421,3039,1.0,,11.0,0,1650,,7,,5000.0,0,0,,15,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2000.0,3,,16,281.0,8.0,0,,4000.0,655,0,5.0,704.0,2.0,1800,1800,10.0,127,,2500.0,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,2,,0,3.0,7.0,0,317.0,0.0,0,0,,,,0,1570,32.0,62,,,3,0,,2,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,,49,171.0,,0,0.0,0.0,430,0,2.0,,9.0,2500,3500,14.0,20,,3500.0,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,,167,51.0,4.0,0,,0.0,6799,15144,5.0,402.0,10.0,4001,5600,11.0,47,,6200.0,2,0,,8,,47.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,,3,,0,0.0,,0,,,0,0,,,,0,1476,,8,,,1,0,,0,,9.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,16,,74,2.0,12.0,2,0.0,0.0,1050,15063,5.0,708.0,4.0,2850,3000,10.0,58,,4000.0,1,0,,10,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,5,,6,0.0,,0,0.0,,492,499,1.0,102.0,0.0,2000,2000,14.0,0,,3000.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0.0,1,20.0,85,3056.0,5.0,3,,0.0,617,0,1.0,801.0,2.0,3800,5000,14.0,7,,,0,0,,3,,,,,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,4300.0,1,,166,0.0,5.0,0,0.0,0.0,50,1415,5.0,216.0,1.0,5000,4000,2.0,32,2000.0,4000.0,1,0,,9,,7.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,6,,135,0.0,6.0,0,,,250,1243,1.0,,2.0,1500,1500,,4,,1500.0,0,0,,7,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250.0,7,,37,102.0,4.0,0,0.0,600.0,118,499,5.0,701.0,3.0,2450,2200,34.0,69,0.0,,0,0,,10,,5.0,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,3000.0,0,,12,3.0,16.0,0,,6000.0,1479,1410,1.0,1007.0,1.0,5000,4000,9.0,12,1900.0,4500.0,0,0,,0,,10.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,,3,53.0,0,0.0,11.0,0,0.0,,0,752,1.0,,,1300,1371,,26,,3000.0,0,0,,12,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,0,,128,4521.0,23.0,0,,2000.0,5040,0,5.0,1009.0,6.0,1533,1683,32.0,108,600.0,4500.0,0,0,,0,,10.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1120.0,2,,0,1.0,0.0,0,0.0,0.0,0,708,1.0,,,6000,1300,,135,,3500.0,0,0,,3,,6.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,6,,255,5.0,11.0,0,,6000.0,4343,557,1.0,,1.0,15000,15000,,84,1800.0,20000.0,2,0,,11,,12.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,1,,81,401.0,1.0,0,0.0,4400.0,219,0,1.0,708.0,2.0,4500,1800,36.0,45,,,0,0,,2,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2000.0,6,,187,0.0,30.0,0,0.0,0.0,1868,0,1.0,,11.0,0,1311,,85,,,0,0,,1,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,7900.0,6,,118,14.0,16.0,1,0.0,10000.0,2231,3945,3.0,710.0,3.0,4500,4500,24.0,119,3000.0,4500.0,2,0,,6,,9.0,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,0,,0,0.0,3.0,0,12987.0,,0,0,,,,0,0,,24,,,0,0,,2,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,1,,25,96.0,11.0,0,0.0,1750.0,0,53,1.0,1109.0,0.0,3500,3500,8.0,25,500.0,3500.0,0,0,,2,,6.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0.0,4,,126,355.0,14.0,0,0.0,0.0,2184,0,2.0,900.0,0.0,1650,3000,36.0,123,,3000.0,1,0,,4,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,10,,89,0.0,3.0,0,,,2910,2424,,,3.0,0,0,,1,,,1,0,,6,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,68,,54,0.0,8.0,1,,0.0,450,5758,2.0,905.0,4.0,1200,1200,33.0,21,,,0,0,,11,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2000.0,3,,112,26.0,1.0,0,,0.0,1462,3486,1.0,1111.0,0.0,3400,6000,9.0,23,2500.0,6000.0,0,0,,13,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,,1,,0,0.0,,0,,,0,0,,,,0,1485,,0,,,0,0,0.0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,2,,189,68.0,0.0,0,,2400.0,967,2081,1.0,,5.0,2400,2400,,140,1000.0,2400.0,0,0,,16,,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2750.0,4,,58,20600.0,0.0,2,,0.0,5913,0,1.0,404.0,0.0,2000,1400,34.0,26,,2500.0,0,0,,4,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0,,165,3954.0,3.0,0,,0.0,1500,925,1.0,901.0,0.0,5500,4500,11.0,20,4000.0,4500.0,0,0,,4,,12.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,1,,5,0.0,,2,0.0,,384,0,5.0,1001.0,2.0,0,1400,12.0,17,,2500.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5500.0,0,,52,12.0,28.0,0,0.0,5900.0,290,1,1.0,,5.0,2700,2000,,38,,2000.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2000.0,5,,73,2.0,5.0,3,0.0,0.0,1487,3464,1.0,803.0,0.0,6000,3200,8.0,99,,,0,0,,3,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,,2,,87,0.0,14.0,0,0.0,,103,351,1.0,0.0,4.0,1250,1800,,38,,1800.0,1,0,,13,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,2,,108,269.0,,3,,1050.0,1800,0,1.0,703.0,1.0,2000,3500,14.0,38,,3500.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,2,,26,0.0,1.0,0,,2000.0,0,0,1.0,,0.0,1680,4083,,26,,4083.0,0,0,,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2000.0,0,,15,0.0,15.0,0,,0.0,0,5832,1.0,502.0,0.0,1000,3320,9.0,40,,3320.0,0,0,,4,,,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,,2,,122,0.0,2.0,1,0.0,,850,0,1.0,,20.0,0,1607,13.0,97,,,0,0,,6,,5.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,0,,0,0.0,0.0,0,0.0,,0,0,,,,0,0,,0,,,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,10,,108,108.0,11.0,1,,2000.0,656,0,5.0,1000.0,13.0,3000,1466,16.0,8,500.0,3000.0,0,0,,1,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0,,58,695.0,29.0,1,,0.0,0,0,1.0,402.0,1.0,2000,2000,11.0,3,,2500.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,8,52.0,8,418.0,,1,104.0,1500.0,1500,1007,1.0,2.0,2.0,2500,2500,12.0,54,1000.0,,0,0,,0,,8.0,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,6,,7,0.0,7.0,0,0.0,0.0,450,1276,1.0,603.0,0.0,1100,2982,36.0,42,,3300.0,2,0,,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,13,,109,0.0,5.0,1,0.0,0.0,876,5733,5.0,,4.0,4000,500,25.0,28,,10000.0,2,0,,7,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,,4,,0,0.0,24.0,0,,,0,0,,,,0,1242,36.0,34,,,0,0,,7,,,,,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,1,,217,0.0,1.0,1,,0.0,30152,0,1.0,,3.0,40000,5200,3.0,103,,60000.0,2,0,,0,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,,11,11.0,,1,,1000.0,79,500,1.0,409.0,1.0,2000,2000,28.0,2,,2000.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,4,,117,0.0,3.0,0,,0.0,815,747,1.0,1008.0,6.0,3400,1500,2.0,8,,1750.0,0,0,,2,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5000.0,0,,213,1034.0,30.0,0,0.0,8250.0,3000,690,2.0,608.0,7.0,3750,4200,34.0,87,1000.0,4200.0,2,0,,3,,36.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0,,177,15887.0,14.0,1,0.0,20000.0,3491,0,1.0,,0.0,35000,8000,15.0,61,3000.0,8000.0,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,4,,44,87.0,8.0,0,,300.0,280,0,1.0,,5.0,1000,1000,5.0,56,,,7,0,,2,,,,,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,800.0,14,,172,0.0,19.0,2,,0.0,3556,4115,2.0,0.0,3.0,1000,2500,,87,,2500.0,6,0,,5,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,2500.0,0,,47,6.0,11.0,0,,3300.0,699,0,5.0,711.0,6.0,2000,2000,36.0,47,,2000.0,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,7000.0,2,,47,119.0,14.0,0,0.0,10500.0,156,0,1.0,1103.0,0.0,6400,4642,33.0,47,,7736.0,0,0,,3,,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1000.0,14,,11,3827.0,2.0,0,0.0,0.0,39,3000,1.0,504.0,2.0,2645,2645,22.0,53,,2645.0,0,0,,11,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,5750.0,1,,41,682.0,11.0,1,,6300.0,385,1,3.0,703.0,0.0,2250,3225,9.0,43,1500.0,3225.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0.0,3,,36,3503.0,9.0,0,0.0,6500.0,2000,2,1.0,,0.0,1850,1850,25.0,97,500.0,6000.0,0,0,,6,,9.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1000.0,0,,77,49.0,1.0,0,0.0,0.0,80,0,1.0,1101.0,7.0,4200,4200,27.0,37,,,1,0,,14,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,1,,80,18.0,8.0,0,,1000.0,0,152,5.0,706.0,0.0,2500,2500,26.0,28,1000.0,2500.0,1,0,,5,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0.0,1,,153,77.0,3.0,0,0.0,1900.0,500,1091,1.0,813.0,11.0,2359,2131,25.0,36,1000.0,3000.0,0,0,,6,,11.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1100.0,1,93.0,0,0.0,1.0,0,18199.0,0.0,0,0,,,,0,0,,121,,,1,0,,5,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,1,,161,221.0,7.0,0,,5000.0,2467,0,1.0,,9.0,2947,5200,,52,,,0,0,,13,,6.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,500.0,4,,13,210.0,8.0,0,0.0,3000.0,2505,0,3.0,201.0,0.0,1990,1990,5.0,13,,,0,0,,0,,11.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4000.0,0,,97,0.0,30.0,0,,0.0,400,0,,,5.0,0,1213,,75,,,2,0,,2,,,,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3100.0,1,,270,93718.0,4.0,0,0.0,0.0,2423,369,1.0,,2.0,8000,2400,,109,3000.0,4000.0,4,0,,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
